SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,699 John St #320,Seattle,WA,98109,807000,2,1.75,Seattle,1295,22332,2009,140,623,526,Active,,,http://www.redfin.com/WA/Seattle/699-John-St-98109/unit-320/home/28624235,NWMLS,1593752,N,Y,47.6193017,-122.3441208
MLS Listing,,Single Family Residential,10212 41st Ave SW,Seattle,WA,98146,399950,2,0.75,Arbor Heights,860,5054,1939,140,465,,Active,,,http://www.redfin.com/WA/Seattle/10212-41st-Ave-SW-98146/home/155498,NWMLS,1593662,N,Y,47.5115873,-122.3839144
MLS Listing,,Condo/Co-op,1420 Terry Ave #308,Seattle,WA,98101,699950,2,1.75,Capitol Hill,1102,,2002,140,635,981,Active,,,http://www.redfin.com/WA/Seattle/1420-Terry-Ave-98101/unit-308/home/30854,NWMLS,1593274,N,Y,47.612644,-122.3292357
MLS Listing,,Single Family Residential,8038 Mary Ave NW,Seattle,WA,98117,1460000,4,3.5,Whittier,2950,5080,2013,140,495,,Active,,,http://www.redfin.com/WA/Seattle/8038-Mary-Ave-NW-98117/home/498320,NWMLS,1593455,N,Y,47.6880358,-122.3751459
MLS Listing,,Condo/Co-op,1808 Minor Ave #1107,Seattle,WA,98101,599999,1,1.0,Denny Triangle,676,,2020,141,888,552,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1107/home/171367034,NWMLS,1592672,N,Y,47.6169782,-122.3305804
MLS Listing,,Vacant Land,10810 8th Ave S,Seattle,WA,98168,150000,0,,Glen Acres,,6286,,141,,,Active,,,http://www.redfin.com/WA/Burien/10810-8th-Ave-S-98168/home/166837799,NWMLS,1592717,N,Y,47.5064818,-122.3227498
MLS Listing,,Single Family Residential,326 Highland Dr,Seattle,WA,98109,3350000,3,3.25,Queen Anne,3730,5637,1921,141,898,,Active,,,http://www.redfin.com/WA/Seattle/326-Highland-Dr-98109/home/133189,NWMLS,1591964,N,Y,47.6299047,-122.350043
MLS Listing,,Condo/Co-op,1737 Harbor Ave SW Unit S302,Seattle,WA,98126,898800,2,2.0,Alki,1220,64765,1973,141,737,681,Active,,,http://www.redfin.com/WA/Seattle/1737-Harbor-Ave-SW-98126/unit-S302/home/171406640,NWMLS,1592612,N,Y,47.5870662,-122.3788371
MLS Listing,,Condo/Co-op,3217 Eastlake Ave E #304,Seattle,WA,98102,479000,1,1.0,Seattle,771,,2004,141,621,391,Active,,,http://www.redfin.com/WA/Seattle/3217-Eastlake-Ave-E-98102/unit-304/home/24636,NWMLS,1591682,N,Y,47.6512112,-122.3219345
MLS Listing,,Single Family Residential,1211 S Holgate St,Seattle,WA,98144,575000,2,1.0,Seattle,1226,3000,1918,142,469,,Active,,,http://www.redfin.com/WA/Seattle/1211-S-Holgate-St-98144/home/168307,NWMLS,1588022,N,Y,47.5862471,-122.3167155
MLS Listing,,Condo/Co-op,120 NW 39th St #205,Seattle,WA,98107,350000,1,1.0,Fremont,489,12500,1988,142,716,246,Active,,,http://www.redfin.com/WA/Seattle/120-NW-39th-St-98107/unit-205/home/12318176,NWMLS,1592788,N,Y,47.6543631,-122.3583809
MLS Listing,,Condo/Co-op,130 SW 116th St Unit F11,Seattle,WA,98146,218000,1,1.0,Burien,774,,1982,142,282,437,Active,,,http://www.redfin.com/WA/Seattle/130-SW-116th-St-98146/unit-F11/home/171397369,NWMLS,1592210,N,Y,47.4995695,-122.3353995
MLS Listing,,Single Family Residential,5942 31st Ave SW,Seattle,WA,98126,589000,2,2.5,High Point,1500,1875,2007,142,393,115,Active,,,http://www.redfin.com/WA/Seattle/5942-31st-Ave-SW-98126/home/12302956,NWMLS,1591161,N,Y,47.5488226,-122.3719384
MLS Listing,,Single Family Residential,10415 40th Ave SW,Seattle,WA,98146,519000,3,2.0,Arbor Heights,1280,7980,1947,143,405,,Active,,,http://www.redfin.com/WA/Seattle/10415-40th-Ave-SW-98146/home/155507,NWMLS,1586855,N,Y,47.5095764,-122.3832984
MLS Listing,,Vacant Land,10422 12th Ave SW,Seattle,WA,98146,99950,0,,White Center,,9769,,143,,,Active,,,http://www.redfin.com/WA/Seattle/10422-12th-Ave-SW-98146/home/143514901,NWMLS,1591535,N,Y,47.5090426,-122.3494424
MLS Listing,,Single Family Residential,1716 36th Ave,Seattle,WA,98122,2995500,4,5.5,Madrona,5060,7482,1910,145,592,,Active,,,http://www.redfin.com/WA/Seattle/1716-36th-Ave-98122/home/140483,NWMLS,1584461,N,Y,47.6170617,-122.2866977
MLS Listing,,Condo/Co-op,600 N 85th St #406,Seattle,WA,98103,225000,0,1.0,Greenwood,406,15603,1999,146,554,258,Active,,,http://www.redfin.com/WA/Seattle/600-N-85th-St-98103/unit-406/home/10671,NWMLS,1591439,N,Y,47.6907793,-122.3508792
MLS Listing,,Condo/Co-op,752 Bellevue Ave E #305,Seattle,WA,98102,329950,1,1.0,Capitol Hill,,,1956,146,,288,Active,,,http://www.redfin.com/WA/Seattle/752-Bellevue-Ave-E-98102/unit-305/home/21617470,NWMLS,1590748,N,Y,47.6266219,-122.3262182
MLS Listing,,Vacant Land,11936 Lakeside Pl NE,Seattle,WA,98125,165000,0,,Cedar Park,,8147,,147,,,Active,,,http://www.redfin.com/WA/Seattle/11936-Lakeside-Pl-NE-98125/home/147611450,NWMLS,1591255,N,Y,47.7167092,-122.2788764
MLS Listing,,Single Family Residential,10224 36th Ave SW,Seattle,WA,98146,529000,3,2.0,Arbor Heights,1200,6000,1944,148,441,,Active,,,http://www.redfin.com/WA/Seattle/10224-36th-Ave-SW-98146/home/155650,NWMLS,1590093,N,Y,47.5112419,-122.3767017
MLS Listing,,Condo/Co-op,588 Bell St #3403,Seattle,WA,98121,1395000,2,1.75,Belltown,1476,,2015,148,945,1265,Active,,,http://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-3403/home/106723686,NWMLS,1589277,N,Y,47.6167409,-122.3424215
MLS Listing,,Condo/Co-op,1808 Minor Ave #3006,Seattle,WA,98101,789900,1,1.0,Denny Triangle,662,,2020,149,1193,585,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3006/home/171257900,NWMLS,1590377,N,Y,47.6169782,-122.3305804
MLS Listing,,Townhouse,2506 Everett Ave E,Seattle,WA,98112,929950,2,1.75,Portage Bay,1266,857,2020,149,735,,Active,,,http://www.redfin.com/WA/Seattle/2506-Everett-Ave-E-98102/home/171346608,NWMLS,1587044,N,Y,47.6418106,-122.3141236
MLS Listing,,Townhouse,4235 S Lucile St Unit B,Seattle,WA,98118,669950,2,1.5,Hillman City,1456,852,2020,149,460,,Active,,,http://www.redfin.com/WA/Seattle/4235-S-Lucile-St-98118/unit-B/home/171346216,NWMLS,1589573,N,Y,47.5525165,-122.2790662
MLS Listing,,Single Family Residential,157 27th Ave,Seattle,WA,98122,700000,2,1.0,Central Area,1140,3000,1901,150,614,,Active,,,http://www.redfin.com/WA/Seattle/157-27th-Ave-98122/home/144092,NWMLS,1589904,N,Y,47.6029648,-122.2981586
MLS Listing,,Vacant Land,1629 Edgewood Ave SW,Seattle,WA,98116,599950,0,,Alki,,8500,,151,,,Active,,,http://www.redfin.com/WA/Seattle/1629-Edgewood-Ave-SW-98116/home/22691311,NWMLS,1589204,N,Y,47.5887255,-122.3832884
MLS Listing,,Single Family Residential,806 SW Henderson St,Seattle,WA,98106,750000,2,1.0,Highland Park,1760,9243,1930,151,426,,Active,,,http://www.redfin.com/WA/Seattle/806-SW-Henderson-St-98106/home/476449,NWMLS,1588996,N,Y,47.5230261,-122.3458091
MLS Listing,,Single Family Residential,5905 S Roxbury St,Seattle,WA,98118,500000,4,1.5,Seattle,1730,5928,1940,151,289,,Active,,,http://www.redfin.com/WA/Seattle/5905-S-Roxbury-St-98118/home/176774,NWMLS,1588769,N,Y,47.516536,-122.258906
MLS Listing,,Single Family Residential,9725 Phinney Ave N,Seattle,WA,98103,850000,4,1.75,Greenwood,2200,5934,1938,153,386,,Active,,,http://www.redfin.com/WA/Seattle/9725-Phinney-Ave-N-98103/home/99250,NWMLS,1581738,N,Y,47.7004443,-122.3542911
MLS Listing,,Condo/Co-op,2000 Alaskan Way #452,Seattle,WA,98121,700000,2,1.75,Downtown,1127,,1997,156,621,726,Active,,,http://www.redfin.com/WA/Seattle/2000-Alaskan-Way-98121/unit-452/home/10027,NWMLS,1588076,N,Y,47.609573,-122.3447192
MLS Listing,,Single Family Residential,6231 S 129th St,Seattle,WA,98178,600000,2,1.0,Campbell Hill,1370,23700,1943,156,438,,Active,,,http://www.redfin.com/WA/Seattle/6231-S-129th-St-98178/home/196125,NWMLS,1586924,N,Y,47.4872342,-122.2554929
MLS Listing,,Condo/Co-op,1808 Minor Ave #501,Seattle,WA,98101,310000,0,1.0,Denny Triangle,301,,2020,157,1030,258,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-501/home/171278129,NWMLS,1586625,N,Y,47.6169782,-122.3305804
MLS Listing,,Single Family Residential,11502 6th Ave NW,Seattle,WA,98177,1049000,0,,Crown Hill,7240,36555,2020,160,145,,Active,,,http://www.redfin.com/WA/Seattle/11502-6th-Ave-NW-98177/home/21884207,NWMLS,1586657,N,Y,47.712213,-122.3629486
MLS Listing,,Condo/Co-op,1808 Minor Ave #2110,Seattle,WA,98101,499000,1,1.0,Denny Triangle,445,,2020,160,1121,395,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-2110/home/171205416,NWMLS,1586660,N,Y,47.6169782,-122.3305804
MLS Listing,,Vacant Land,1653 Edgewood Ave Ave SW,Seattle,WA,98116,899950,0,,Alki,,7000,,161,,,Active,,,http://www.redfin.com/WA/Seattle/1653-Edgewood-Ave-SW-98116/home/150812,NWMLS,1586527,N,Y,47.588252,-122.3837135
MLS Listing,,Vacant Land,3803 Chilberg Pl SW,Seattle,WA,98116,475000,0,,Beach Drive,,8828,,161,,,Active,,,http://www.redfin.com/WA/Seattle/3803-Chilberg-Pl-SW-98116/home/148427048,NWMLS,1576236,N,Y,47.5698589,-122.4073998
MLS Listing,,Vacant Land,122 61st Ave S,Seattle,WA,98178,199950,0,,Skyway,,25000,,162,,,Active,,,http://www.redfin.com/WA/Seattle/122-61st-Ave-S-98178/home/171582732,NWMLS,1578368,N,Y,47.492926,-122.258553
MLS Listing,,Vacant Land,9401 Lake City Way NE,Seattle,WA,98115,249000,0,,Maple Leaf,,33925,,163,,,Active,,,http://www.redfin.com/WA/Seattle/9401-Lake-City-Way-NE-98115/home/40316484,NWMLS,1585372,N,Y,47.6971501,-122.3060516
MLS Listing,,Single Family Residential,4142 19th Ave SW,Seattle,WA,98106,739000,3,3.0,Pigeon Point,1810,3798,2019,163,408,,Active,,,http://www.redfin.com/WA/Seattle/4142-19th-Ave-SW-98106/home/22237418,NWMLS,1585581,N,Y,47.5653906,-122.3575605
MLS Listing,,Condo/Co-op,1125 E Olive St #403,Seattle,WA,98022,314950,0,1.0,Capitol Hill,506,14524,2001,164,622,318,Active,,,http://www.redfin.com/WA/Seattle/1125-E-Olive-St-98122/unit-403/home/12091971,NWMLS,1585330,N,Y,47.616174,-122.3172768
MLS Listing,,Single Family Residential,14044 28th Ave NE,Seattle,WA,98125,700000,4,2.5,Olympic Hills,2270,8010,1969,168,308,,Active,,,http://www.redfin.com/WA/Seattle/14044-28th-Ave-NE-98125/home/114775,NWMLS,1584453,N,Y,47.7314982,-122.2976605
MLS Listing,,Single Family Residential,6302 Swift Ave S,Seattle,WA,98108,689000,4,3.5,Beacon Hill,2100,7120,2003,168,328,,Active,,,http://www.redfin.com/WA/Seattle/6302-Swift-Ave-S-98108/home/481741,NWMLS,1584406,N,Y,47.5469366,-122.3074368
MLS Listing,,Condo/Co-op,121 Stewart St #1707,Seattle,WA,98101,1689000,2,2.0,Downtown,1041,,2020,168,1622,927,Active,,,http://www.redfin.com/WA/Seattle/121-Stewart-St-98101/unit-1707/home/171204390,NWMLS,1584377,N,Y,47.6105998,-122.340574
MLS Listing,,Condo/Co-op,1107 1st Ave #1504,Seattle,WA,98101,559000,1,1.0,Downtown,782,13261,1983,170,715,853,Active,,,http://www.redfin.com/WA/Seattle/1107-1st-Ave-98101/unit-1504/home/73951,NWMLS,1583890,N,Y,47.6054866,-122.337437
MLS Listing,,Single Family Residential,948 Harvard Ave E,Seattle,WA,98102,2995000,6,3.5,Capitol Hill,7950,7500,1909,171,377,,Active,,,http://www.redfin.com/WA/Seattle/948-Harvard-Ave-E-98102/home/137378,NWMLS,1583222,N,Y,47.6282915,-122.3220225
MLS Listing,,Multi-Family (2-4 Unit),317 319 NW Market St,Seattle,WA,98107,995000,6,4.0,Ballard,2050,5063,1983,171,485,,Active,,,http://www.redfin.com/WA/Seattle/319-NW-Market-St-98107/home/171190707,NWMLS,1583260,N,Y,47.6676719,-122.3616266
MLS Listing,,Condo/Co-op,1808 Minor Ave #1607,Seattle,WA,98101,715500,1,1.0,Downtown,664,9360,2020,171,1078,554,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1607/home/171189105,NWMLS,1582537,N,Y,47.6169782,-122.3305804
MLS Listing,,Single Family Residential,4228 Interlake Ave N,Seattle,WA,98103,1199000,3,1.5,Wallingford,1560,4000,1921,171,769,,Active,,,http://www.redfin.com/WA/Seattle/4228-Interlake-Ave-N-98103/home/118356,NWMLS,1579891,N,Y,47.6589287,-122.340489
MLS Listing,,Condo/Co-op,121 Vine St #503,Seattle,WA,98121,670000,2,1.75,Belltown,1094,,1989,172,612,917,Active,,,http://www.redfin.com/WA/Seattle/121-Vine-St-98121/unit-503/home/66922,NWMLS,1582491,N,Y,47.6155618,-122.3488835
MLS Listing,,Condo/Co-op,2414 1st Ave #511,Seattle,WA,98121,466088,1,1.0,Belltown,637,,1994,174,732,525,Active,,,http://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-511/home/6397,NWMLS,1582092,N,Y,47.614607,-122.3481121
MLS Listing,,Single Family Residential,6546 25th Ave NW,Seattle,WA,98117,1395000,5,3.75,Loyal Heights,3258,5100,2020,174,428,,Active,,,http://www.redfin.com/WA/Seattle/6546-25th-Ave-NW-98117/home/166672,NWMLS,1582093,N,Y,47.6772491,-122.3883934
MLS Listing,,Condo/Co-op,1920 4th Ave #1510,Seattle,WA,98101,815000,1,1.5,Downtown,910,,2009,174,896,761,Active,,,http://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-1510/home/28563723,NWMLS,1582030,N,Y,47.6130983,-122.3394215
MLS Listing,,Condo/Co-op,1808 Minor Ave #2307,Seattle,WA,98101,799000,1,1.0,Seattle,667,,2020,175,1198,589,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-2307/home/171168378,NWMLS,1581931,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,11532 15th Ave NE #306,Seattle,WA,98125,379000,2,2.0,Victory Heights,793,,1997,175,478,394,Active,,,http://www.redfin.com/WA/Seattle/11532-15th-Ave-NE-98125/unit-306/home/47037,NWMLS,1580662,N,Y,47.71317,-122.3120728
MLS Listing,,Townhouse,6406 14th Ave NW Unit C,Seattle,WA,98107,750000,3,3.0,Ballard,1324,840,2020,175,566,,Active,,,http://www.redfin.com/WA/Seattle/6406-14th-Ave-NW-98107/unit-C/home/171165412,NWMLS,1573308,N,Y,47.6755906,-122.3732719
MLS Listing,,Townhouse,12024 28th Ave NE Unit A,Seattle,WA,98125,437500,2,1.5,Lake City,1076,1060,2006,176,407,,Active,,,http://www.redfin.com/WA/Seattle/12024-28th-Ave-NE-98125/unit-A/home/2117860,NWMLS,1580528,N,Y,47.7164203,-122.2976045
MLS Listing,,Single Family Residential,2417 NW 60th St,Seattle,WA,98107,1500000,3,1.75,Ballard,2340,5000,1912,176,641,,Active,,,http://www.redfin.com/WA/Seattle/2417-NW-60th-St-98107/home/161964,NWMLS,1580962,N,Y,47.6721982,-122.3884999
MLS Listing,,Condo/Co-op,720 Queen Anne Ave N #604,Seattle,WA,98109,775000,1,1.75,Queen Anne,981,,1997,176,790,723,Active,,,http://www.redfin.com/WA/Seattle/720-Queen-Anne-Ave-N-98109/unit-604/home/63575,NWMLS,1579670,N,Y,47.6260329,-122.3564198
MLS Listing,,Single Family Residential,1649 Shenandoah Dr E,Seattle,WA,98112,3200000,4,4.0,Broadmoor,4728,8700,1928,176,677,,Active,,,http://www.redfin.com/WA/Seattle/1649-Shenandoah-Dr-E-98112/home/138874,NWMLS,1579372,N,Y,47.6350364,-122.2895731
MLS Listing,,Vacant Land,3423 30th Ave SW,Seattle,WA,98126,350000,0,,Alki,,5015,,177,,,Active,,,http://www.redfin.com/WA/Seattle/3423-30th-Ave-SW-98126/home/171150146,NWMLS,1580080,N,Y,47.5721915,-122.371587
MLS Listing,,Condo/Co-op,1808 Minor Ave #1001,Seattle,WA,98101,928000,2,2.0,Denny Triangle,1099,,2020,177,844,900,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1001/home/171149818,NWMLS,1580304,N,Y,47.6169782,-122.3305804
MLS Listing,,Multi-Family (5+ Unit),4315 Woodland Park Ave N,Seattle,WA,98103,2100000,0,,Wallingford,3894,7500,1901,177,539,,Active,,,http://www.redfin.com/WA/Seattle/4315-Woodland-Park-Ave-N-98103/home/2061642,NWMLS,1579396,N,Y,47.6600817,-122.3448409
MLS Listing,,Townhouse,12520 15th Ave NE Unit B,Seattle,WA,98125,749990,3,2.25,Pinehurst,1658,944,2020,178,452,193,Active,,,http://www.redfin.com/WA/Seattle/12520-14th-Ave-NE-98125/unit-B/home/171144807,NWMLS,1579848,N,Y,47.720119,-122.312477
MLS Listing,,Townhouse,12520 15th Ave NE Unit C,Seattle,WA,98125,669990,3,2.25,Pinehurst,1442,1005,2020,178,465,193,Active,,,http://www.redfin.com/WA/Seattle/12520-15th-Ave-NE-98125/unit-C/home/171144506,NWMLS,1579823,N,Y,47.7201168,-122.3122106
MLS Listing,,Single Family Residential,1125 Sturgus Ave S,Seattle,WA,98144,774999,3,1.0,N Beacon Hill,1540,4000,1901,178,503,,Active,,,http://www.redfin.com/WA/Seattle/1125-Sturgus-Ave-S-98144/home/144200,NWMLS,1576445,N,Y,47.5923206,-122.3132252
MLS Listing,,Single Family Residential,536 N 102nd St,Seattle,WA,98133,559900,4,3.0,Greenwood,1886,5670,1927,178,297,,Active,,,http://www.redfin.com/WA/Seattle/536-N-102nd-St-98133/home/98963,NWMLS,1579469,N,N,47.7031182,-122.3510401
MLS Listing,,Condo/Co-op,516 Yale Ave N #600,Seattle,WA,98109,3000000,3,2.0,South Lake Union,2237,,2010,181,1341,670,Active,,,http://www.redfin.com/WA/Seattle/516-Yale-Ave-N-98109/unit-600/home/25667970,NWMLS,1577422,N,Y,47.6237009,-122.330087
MLS Listing,,Condo/Co-op,699 John St #210,Seattle,WA,98109,389000,1,1.0,South Lake Union,560,,2009,182,695,362,Active,,,http://www.redfin.com/WA/Seattle/699-John-St-98109/unit-210/home/28624223,NWMLS,1570682,N,Y,47.6193017,-122.3441208
MLS Listing,,Condo/Co-op,590 1st Ave S #909,Seattle,WA,98104,1149500,2,1.75,Pioneer Square,1428,,2018,182,805,1025,Active,,,http://www.redfin.com/WA/Seattle/590-1st-Ave-S-98104/unit-909/home/144835213,NWMLS,1577876,N,Y,47.5966185,-122.3339766
MLS Listing,,Vacant Land,3803 S Juneau St,Seattle,WA,98118,1690000,0,,Hillman City,,10800,,182,,,Active,,,http://www.redfin.com/WA/Seattle/3803-S-Juneau-St-98118/home/173320,NWMLS,1577820,N,Y,47.5494861,-122.2843899
MLS Listing,,Condo/Co-op,1808 Minor Ave #1104,Seattle,WA,98101,430000,0,1.0,Downtown,383,,2020,183,1123,336,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1104/home/171088152,NWMLS,1577279,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,2125 1st Ave #806,Seattle,WA,98121,1187000,1,1.75,Belltown,1233,,1981,183,963,1390,Active,,,http://www.redfin.com/WA/Seattle/2125-1st-Ave-98121/unit-806/home/55474,NWMLS,1575260,N,Y,47.61224,-122.3451975
MLS Listing,,Single Family Residential,424 SW 111th St,Seattle,WA,98146,610000,3,2.5,White Center,1850,3656,2015,183,330,80,Active,,,http://www.redfin.com/WA/Seattle/424-SW-111th-St-98146/home/55551028,NWMLS,1566319,N,Y,47.5044905,-122.339976
MLS Listing,,Condo/Co-op,747 Belmont Pl E Unit 301A,Seattle,WA,98102,525000,2,1.0,North Capitol Hill,890,,1962,183,590,569,Active,,,http://www.redfin.com/WA/Seattle/747-Belmont-Pl-E-98102/unit-301A/home/60895,NWMLS,1577375,N,Y,47.6269163,-122.3245964
MLS Listing,,Condo/Co-op,588 Bell St Unit 701S,Seattle,WA,98121,815000,1,1.0,Belltown,833,,2015,183,978,706,Active,,,http://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-701S/home/52050979,NWMLS,1577247,N,Y,47.6164498,-122.3428091
MLS Listing,,Condo/Co-op,300 N 130th St #1103,Seattle,WA,98133,298000,1,1.0,Bitter Lake,707,,1988,183,421,336,Active,,,http://www.redfin.com/WA/Seattle/300-N-130th-St-98133/unit-1103/home/12537072,NWMLS,1577349,N,Y,47.7237869,-122.3537358
MLS Listing,,Condo/Co-op,737 Olive Way #2007,Seattle,WA,98101,739000,1,1.5,Downtown,834,,2009,183,886,580,Active,,,http://www.redfin.com/WA/Seattle/737-Olive-Way-98101/unit-2007/home/22808538,NWMLS,1575062,N,Y,47.6135679,-122.3340612
MLS Listing,,Multi-Family (2-4 Unit),8520 16th Ave NW,Seattle,WA,98117,1450000,4,4.0,Crown Hill,2040,7500,1956,184,711,,Active,,,http://www.redfin.com/WA/Seattle/8520-16th-Ave-NW-98117/home/2078515,NWMLS,1577091,N,Y,47.6912636,-122.3775617
MLS Listing,,Vacant Land,2501 NW Market St,Seattle,WA,98107,5500000,0,,Ballard,,21824,,185,,,Active,,,http://www.redfin.com/WA/Seattle/2501-NW-Market-St-98107/home/171050878,NWMLS,1572871,N,Y,47.6683837,-122.3897202
MLS Listing,,Vacant Land,10039 8th Ave SW,Seattle,WA,98146,220000,0,,White Center,,7338,,185,,,Active,,,http://www.redfin.com/WA/Seattle/10039-8th-Ave-SW-98146/home/2073075,NWMLS,1575931,N,Y,47.5126822,-122.3454305
MLS Listing,,Single Family Residential,222 NW 95th St,Seattle,WA,98117,1588500,5,3.0,Greenwood,3590,6900,2019,186,442,,Active,,,http://www.redfin.com/WA/Seattle/222-NW-95th-St-98117/home/100312,NWMLS,1573093,N,Y,47.6980352,-122.3601582
MLS Listing,,Condo/Co-op,121 Stewart St #1902,Seattle,WA,98101,785000,1,1.0,Downtown,931,,2020,188,843,839,Active,,,http://www.redfin.com/WA/Seattle/121-Stewart-St-98101/unit-1902/home/171034285,NWMLS,1575026,N,Y,47.6105998,-122.340574
MLS Listing,,Vacant Land,3621 S Graham St,Seattle,WA,98118,1800000,0,,Beacon Hill,,39553,,190,,,Active,,,http://www.redfin.com/WA/Seattle/3621-S-Graham-St-98118/home/478580,NWMLS,1574353,N,Y,47.5458111,-122.2866648
MLS Listing,,Condo/Co-op,2349 Harbor Ave SW #702,Seattle,WA,98126,605000,2,2.0,Alki,1418,309111,1990,191,427,633,Active,,,http://www.redfin.com/WA/Seattle/2349-Harbor-Ave-SW-98126/unit-702/home/21947,NWMLS,1571262,N,Y,47.5813056,-122.374962
MLS Listing,,Condo/Co-op,1808 Minor Ave #1913,Seattle,WA,98101,649000,1,1.0,Denny Triangle,692,,2020,192,938,632,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1913/home/170949934,NWMLS,1571765,N,Y,47.6169782,-122.3305804
MLS Listing,,Condo/Co-op,3710 27th Pl W #107,Seattle,WA,98199,308000,1,1.0,Magnolia,750,,1968,197,411,408,Active,,,http://www.redfin.com/WA/Seattle/3710-27th-Pl-W-98199/unit-107/home/53732,NWMLS,1570446,N,Y,47.6532598,-122.391076
MLS Listing,,Condo/Co-op,1301 Spring St Unit 29H,Seattle,WA,98104,1499000,2,1.75,Downtown,1480,,1982,197,1013,1580,Active,,,http://www.redfin.com/WA/Seattle/1301-Spring-St-98104/unit-29H/home/14377,NWMLS,1570724,N,Y,47.611055,-122.3225008
MLS Listing,,Condo/Co-op,2440 Western Ave #606,Seattle,WA,98121,370000,1,1.0,Belltown,642,28800,1998,197,576,401,Active,,,http://www.redfin.com/WA/Seattle/2440-Western-Ave-98121/unit-606/home/103962394,NWMLS,1569410,N,Y,47.6139274,-122.349178
MLS Listing,,Condo/Co-op,3228 21st Ave W #300,Seattle,WA,98199,619950,2,2.0,Magnolia,1113,,1990,197,557,471,Active,,,http://www.redfin.com/WA/Seattle/3228-21st-Ave-W-98199/unit-300/home/72810,NWMLS,1569792,N,Y,47.6493478,-122.3829838
MLS Listing,,Single Family Residential,3218 E Terrace St,Seattle,WA,98122,819999,2,1.5,Leschi,2020,2698,1931,199,406,,Active,,,http://www.redfin.com/WA/Seattle/3218-E-Terrace-St-98122/home/140743,NWMLS,1568147,N,Y,47.6053003,-122.2907192
MLS Listing,,Vacant Land,3274 Belvidere Ave SW,Seattle,WA,98126,489000,0,,Belvidere,,3800,,199,,,Active,,,http://www.redfin.com/WA/Seattle/3274-Belvidere-Ave-SW-98126/home/148355894,NWMLS,1569435,N,Y,47.5734645,-122.3789324
MLS Listing,,Condo/Co-op,1500 4th Ave #703,Seattle,WA,98101,899900,2,2.0,Downtown,1832,,1909,200,491,1837,Active,,,http://www.redfin.com/WA/Seattle/1500-4th-Ave-98101/unit-703/home/57801,NWMLS,1569131,N,Y,47.6106059,-122.336504
MLS Listing,,Condo/Co-op,1920 4th Ave #1806,Seattle,WA,98101,849000,1,1.5,Downtown,952,,2010,200,892,796,Active,,,http://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-1806/home/22050965,NWMLS,1568988,N,Y,47.6130983,-122.3394215
